ID,price,bathrooms,bedrooms,square_feet,latitude,longitude,category,has_photo,state
441,695,1.0,2,400,30.8542,-96.9773,housing/rent/apartment,Thumbnail,TX
442,691,1.0,1,400,30.2989,-81.6324,housing/rent/apartment,Thumbnail,FL
443,690,1.0,1,400,25.7603,-80.3005,housing/rent/apartment,Thumbnail,FL
444,660,1.0,1,400,39.1471,-86.5136,housing/rent/apartment,Thumbnail,IN
445,615,1.0,0,400,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
446,600,1.0,1,400,26.6942,-81.8779,housing/rent/apartment,Thumbnail,FL
447,600,1.0,1,400,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
449,500,1.0,0,400,36.0646,-79.8238,housing/rent/apartment,Thumbnail,NC
451,475,1.0,1,400,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
452,435,1.0,1,400,41.0767,-80.674,housing/rent/apartment,Thumbnail,OH
453,425,1.0,2,400,48.2469,-101.3017,housing/rent/apartment,Thumbnail,ND
455,975,1.0,1,401,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
457,1050,1.0,2,403,43.0735,-88.0172,housing/rent/apartment,Thumbnail,WI
459,635,1.0,1,404,32.2264,-110.9438,housing/rent/apartment,Thumbnail,AZ
460,1975,1.0,0,405,42.3895,-71.1039,housing/rent/apartment,Thumbnail,MA
461,1725,1.0,2,405,33.7606,-118.0806,housing/rent/apartment,Yes,CA
464,1085,1.0,0,405,39.7333,-104.914,housing/rent/apartment,Thumbnail,CO
465,780,1.0,3,405,40.4448,-79.9725,housing/rent/apartment,Thumbnail,PA
467,1650,1.0,0,406,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
468,1025,1.0,2,406,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
469,950,1.0,0,407,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
470,2495,1.0,0,408,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
471,1225,1.0,0,408,40.4841,-74.4526,housing/rent/apartment,Thumbnail,NJ
472,1350,1.0,2,409,47.4826,-122.3023,housing/rent/apartment,Thumbnail,WA
476,925,1.0,2,410,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
477,925,1.0,1,410,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
478,859,1.0,2,410,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
479,695,1.0,1,410,39.8296,-75.0152,housing/rent/apartment,Yes,NJ
480,595,1.0,2,410,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
481,595,1.0,2,410,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
482,560,1.0,1,410,35.1872,-101.8587,housing/rent/apartment,Thumbnail,TX
483,420,1.0,1,410,41.2358,-80.7613,housing/rent/apartment,Thumbnail,OH
485,1115,1.0,2,412,45.5209,-122.6979,housing/rent/apartment,Thumbnail,OR
487,1540,1.0,2,414,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
489,895,1.0,2,414,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
490,750,1.0,1,414,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
491,715,1.0,2,414,36.9141,-76.2882,housing/rent/apartment,Thumbnail,VA
492,1450,1.0,2,415,33.7489,-118.2867,housing/rent/apartment,Thumbnail,CA
493,1300,1.0,2,415,40.0054,-75.1415,housing/rent/apartment,Thumbnail,PA
494,1130,1.0,1,415,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
495,1015,1.0,1,415,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
496,999,1.0,2,415,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
498,699,1.0,0,415,33.5137,-86.7893,housing/rent/apartment,Thumbnail,AL
499,650,1.0,1,415,36.0785,-94.1531,housing/rent/apartment,Thumbnail,AR
500,1399,1.0,2,416,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
502,2013,1.0,3,418,41.824,-71.4315,housing/rent/apartment,Thumbnail,RI
503,1294,1.0,2,418,36.137,-86.783,housing/rent/apartment,Thumbnail,TN
504,1175,1.0,2,418,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
505,875,1.0,2,418,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
506,2895,1.0,0,419,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
507,1890,1.0,1,419,42.3882,-83.1122,housing/rent/apartment,Thumbnail,MI
508,2100,1.0,1,420,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
509,1640,1.0,1,420,34.0628,-118.2754,housing/rent/apartment,Thumbnail,CA
513,999,1.0,1,420,27.7873,-82.6772,housing/rent/apartment,Thumbnail,FL
515,920,1.0,2,420,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
516,920,1.0,1,420,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
517,850,1.0,1,420,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
518,725,1.0,1,420,30.2091,-92.0348,housing/rent/apartment,Thumbnail,LA
520,600,1.0,2,420,39.1471,-86.5136,housing/rent/apartment,Thumbnail,IN
521,569,1.0,3,420,39.1471,-86.5136,housing/rent/apartment,Thumbnail,IN
522,560,1.0,1,420,32.2264,-110.9438,housing/rent/apartment,Thumbnail,AZ
523,1295,1.0,1,422,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
524,870,1.0,2,422,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
525,805,1.0,2,422,39.064,-94.5815,housing/rent/apartment,Thumbnail,MO
526,685,1.0,2,422,40.0054,-75.1415,housing/rent/apartment,Thumbnail,PA
527,1219,1.0,3,423,36.8961,-76.255,housing/rent/apartment,Thumbnail,VA
528,885,1.0,2,423,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
529,1570,1.0,0,425,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
530,1405,1.0,2,425,47.7046,-122.1989,housing/rent/apartment,Thumbnail,WA
531,1399,1.0,1,425,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
532,1350,1.0,0,425,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
535,925,1.0,1,425,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
536,905,1.0,0,425,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
537,800,1.0,1,425,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
538,799,1.0,1,425,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
540,2135,1.0,1,426,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
542,1295,1.0,1,426,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
543,1045,1.0,2,426,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
545,814,1.0,1,426,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
546,1745,1.0,2,428,33.8412,-118.3572,housing/rent/apartment,Yes,CA
547,1395,1.0,1,428,40.722,-74.0644,housing/rent/apartment,Yes,NJ
548,1249,1.0,2,428,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
549,1195,1.0,2,428,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
550,785,1.0,3,428,39.1679,-84.4933,housing/rent/apartment,Thumbnail,OH
552,2695,1.0,0,429,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
553,1325,1.0,1,430,41.9643,-87.6502,housing/rent/apartment,Thumbnail,IL
554,1125,1.0,2,430,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
556,895,1.0,1,430,41.3498,-72.1062,housing/rent/apartment,Yes,CT
557,845,1.0,1,430,41.3498,-72.1062,housing/rent/apartment,Yes,CT
558,800,1.0,2,430,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
559,775,1.0,2,430,41.3498,-72.1062,housing/rent/apartment,Thumbnail,CT
560,775,1.0,2,430,41.3498,-72.1062,housing/rent/apartment,Yes,CT
561,765,1.0,2,430,41.3498,-72.1062,housing/rent/apartment,Thumbnail,CT
562,765,1.0,2,430,41.3498,-72.1062,housing/rent/apartment,Yes,CT
563,650,1.0,0,430,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
566,1530,1.0,2,431,47.7637,-122.118,housing/rent/apartment,Thumbnail,WA
567,1500,1.0,0,431,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
570,890,1.0,2,432,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
571,1895,1.0,2,433,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
572,899,1.0,2,433,35.1211,-89.9517,housing/rent/apartment,Thumbnail,TN
573,1645,1.0,2,434,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
574,1026,1.0,3,434,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
575,827,1.0,2,434,35.4718,-97.518,housing/rent/apartment,Yes,OK
576,1630,1.0,1,435,25.7603,-80.3005,housing/rent/apartment,Thumbnail,FL
579,1344,1.0,1,436,42.2919,-71.4269,housing/rent/apartment,Thumbnail,MA
580,895,1.0,0,437,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
581,1215,1.0,1,438,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
582,1100,1.0,1,438,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
584,2995,1.0,2,439,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
585,949,1.0,3,440,28.5163,-81.3644,housing/rent/apartment,Thumbnail,FL
586,899,1.0,2,440,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
588,879,1.0,0,440,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
589,835,1.0,1,440,35.0462,-85.2352,housing/rent/apartment,Thumbnail,TN
590,740,1.0,1,440,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
594,1270,1.0,2,441,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
596,1195,1.0,1,442,45.5223,-122.9416,housing/rent/apartment,Thumbnail,OR
597,750,1.0,1,442,35.0462,-85.2352,housing/rent/apartment,Thumbnail,TN
598,535,1.0,2,442,32.275,-95.3017,housing/rent/apartment,Thumbnail,TX
599,535,1.0,2,442,32.275,-95.3017,housing/rent/apartment,Thumbnail,TX
600,665,1.0,1,443,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
601,1250,1.0,1,444,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
603,830,1.0,2,444,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
607,1530,1.0,2,446,42.0454,-87.6964,housing/rent/apartment,Thumbnail,IL
608,1325,1.0,1,446,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
609,1099,1.0,2,446,38.6274,-90.304,housing/rent/apartment,Thumbnail,MO
610,545,1.0,1,446,41.4729,-81.7374,housing/rent/apartment,Thumbnail,OH
611,2895,1.0,1,447,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
613,1684,1.0,2,447,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
615,895,1.0,1,447,30.6505,-97.6809,housing/rent/apartment,Thumbnail,TX
616,775,1.0,1,447,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
617,675,1.0,1,447,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
620,1688,1.0,2,448,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
623,820,1.0,2,449,38.8094,-104.8448,housing/rent/apartment,Thumbnail,CO
627,1795,1.0,0,450,33.7834,-118.1506,housing/rent/apartment,No,CA
628,1750,1.0,0,450,37.7904,-122.2151,housing/rent/apartment,Thumbnail,CA
629,1535,1.0,1,450,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
630,1495,1.0,0,450,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
631,1475,1.0,2,450,40.4448,-79.9725,housing/rent/apartment,Thumbnail,PA
632,1365,1.0,1,450,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
633,1349,1.0,1,450,28.0076,-82.4792,housing/rent/apartment,Thumbnail,FL
634,1345,1.0,1,450,34.0985,-117.466,housing/rent/apartment,Thumbnail,CA
635,1299,1.0,2,450,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
636,1295,1.0,0,450,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
637,1225,1.0,1,450,30.5969,-96.3034,housing/rent/apartment,Thumbnail,TX
639,1200,1.0,2,450,47.5988,-122.1507,housing/rent/apartment,Thumbnail,WA
640,1199,1.0,2,450,42.2711,-83.745,housing/rent/apartment,Thumbnail,MI
641,1195,1.0,1,450,47.5968,-122.7026,housing/rent/apartment,Thumbnail,WA
642,1195,1.0,1,450,40.7936,-74.1644,housing/rent/apartment,Thumbnail,NJ
643,1095,1.0,2,450,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
644,1073,1.0,2,450,47.8028,-122.2849,housing/rent/apartment,Thumbnail,WA
645,1069,1.0,1,450,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
646,1041,1.0,3,450,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
647,1000,1.0,0,450,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
649,969,1.0,2,450,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
650,900,1.0,1,450,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
651,897,1.0,2,450,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
652,884,1.0,1,450,36.2548,-115.5263,housing/rent/apartment,Thumbnail,NV
653,860,1.0,2,450,61.1738,-149.9301,housing/rent/apartment,Thumbnail,AK
655,799,1.0,2,450,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
657,770,1.0,1,450,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
658,766,1.0,1,450,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
659,752,1.0,2,450,39.7953,-86.1387,housing/rent/apartment,Thumbnail,IN
660,750,1.0,1,450,37.0867,-76.4941,housing/rent/apartment,Thumbnail,VA
661,725,1.0,1,450,42.9112,-78.8171,housing/rent/apartment,Thumbnail,NY
662,719,1.0,1,450,32.878,-96.7511,housing/rent/apartment,Thumbnail,TX
663,687,1.0,2,450,29.6803,-95.1845,housing/rent/apartment,Thumbnail,TX
664,675,1.0,1,450,39.9382,-75.1008,housing/rent/apartment,Thumbnail,NJ
666,650,1.0,2,450,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
667,635,1.0,3,450,37.0867,-76.4941,housing/rent/apartment,Thumbnail,VA
668,600,1.0,1,450,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
670,575,1.0,0,450,39.1984,-96.6052,housing/rent/apartment,Thumbnail,KS
671,500,1.0,1,450,37.7262,-89.2229,housing/rent/apartment,Thumbnail,IL
672,490,1.0,0,450,37.7059,-85.8628,housing/rent/apartment,Thumbnail,KY
673,475,1.0,1,450,35.5427,-100.9644,housing/rent/apartment,Thumbnail,TX
675,1818,1.0,0,451,38.9057,-76.9861,housing/rent/apartment,Thumbnail,DC
678,1796,1.0,1,452,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
680,1722,1.0,1,453,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
681,1650,1.0,0,453,33.9966,-118.4305,housing/rent/apartment,Thumbnail,CA
682,3595,1.0,1,454,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
685,570,1.0,1,455,32.2276,-110.8226,housing/rent/apartment,Thumbnail,AZ
686,550,1.0,0,455,32.2264,-110.9438,housing/rent/apartment,Thumbnail,AZ
687,1830,1.0,2,456,33.8412,-118.3572,housing/rent/apartment,Thumbnail,CA
688,1795,1.0,2,456,33.8363,-118.333,housing/rent/apartment,Thumbnail,CA
689,1612,1.0,2,456,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
690,835,1.0,1,456,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
691,825,1.0,2,456,37.0835,-113.5823,housing/rent/apartment,Thumbnail,UT
692,825,1.0,1,456,33.4146,-111.766,housing/rent/apartment,Thumbnail,AZ
693,550,1.0,1,456,41.9419,-86.3526,housing/rent/apartment,Thumbnail,MI
694,1230,1.0,2,457,43.6046,-116.2475,housing/rent/apartment,Thumbnail,ID
695,2395,1.0,1,458,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
696,485,1.0,2,458,26.1605,-97.9198,housing/rent/apartment,Thumbnail,TX
698,1135,1.0,2,459,39.3191,-76.6126,housing/rent/apartment,Thumbnail,MD
699,700,1.0,3,459,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
700,1695,1.0,2,460,41.3245,-72.9194,housing/rent/apartment,Thumbnail,CT
702,1150,1.0,3,460,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
703,840,1.0,1,460,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
704,820,1.0,1,460,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
705,815,1.0,0,460,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
707,785,1.0,2,460,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
708,709,1.0,1,460,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
710,525,1.0,1,460,48.2469,-101.3017,housing/rent/apartment,Thumbnail,ND
715,1905,1.0,2,464,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
717,1510,1.0,2,465,38.7999,-77.1072,housing/rent/apartment,Thumbnail,VA
718,1475,1.0,1,465,33.761,-118.1284,housing/rent/apartment,Yes,CA
720,840,1.0,1,465,39.1679,-84.4933,housing/rent/apartment,Thumbnail,OH
721,695,1.0,2,465,33.5944,-112.1837,housing/rent/apartment,Thumbnail,AZ
722,560,1.0,1,465,39.76,-94.8272,housing/rent/apartment,Thumbnail,MO
723,3095,1.0,1,466,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
724,1330,1.0,2,467,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
726,1100,1.0,1,468,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
727,1099,1.0,1,468,42.9833,-71.4574,housing/rent/apartment,Thumbnail,NH
728,1040,1.0,1,468,43.1689,-77.6289,housing/rent/apartment,Thumbnail,NY
729,885,1.0,2,468,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
730,749,1.0,1,468,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
732,625,1.0,1,468,40.1171,-88.1889,housing/rent/apartment,Thumbnail,IL
733,1395,1.0,1,469,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
735,1100,1.0,0,469,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
738,1755,1.0,2,470,41.889,-87.6336,housing/rent/apartment,Thumbnail,IL
740,1570,1.0,1,470,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
741,1475,1.0,1,470,42.9833,-71.4574,housing/rent/apartment,Thumbnail,NH
742,1040,1.0,2,470,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
745,999,1.0,1,470,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
747,550,1.0,3,470,39.1676,-86.5,housing/rent/apartment,Thumbnail,IN
751,1206,1.0,1,472,39.1063,-77.1812,housing/rent/apartment,Thumbnail,MD
752,1165,1.0,2,472,40.4448,-79.9725,housing/rent/apartment,Thumbnail,PA
753,715,1.0,1,472,32.878,-96.7511,housing/rent/apartment,Thumbnail,TX
754,1210,1.0,2,473,39.8999,-104.9442,housing/rent/apartment,Thumbnail,CO
756,960,1.0,3,474,33.6047,-112.2456,housing/rent/apartment,Thumbnail,AZ
757,855,1.0,3,474,28.5964,-81.3237,housing/rent/apartment,Thumbnail,FL
758,1625,1.0,1,475,37.7904,-122.2151,housing/rent/apartment,Thumbnail,CA
760,1295,1.0,1,475,41.1908,-73.1965,housing/rent/apartment,Thumbnail,CT
761,1150,1.0,2,475,45.4102,-122.7084,housing/rent/apartment,Thumbnail,OR
763,1095,1.0,1,475,26.1343,-80.233,housing/rent/apartment,Thumbnail,FL
768,900,1.0,2,475,42.5286,-92.4509,housing/rent/apartment,Thumbnail,IA
769,847,1.0,2,475,27.4849,-82.5345,housing/rent/apartment,Thumbnail,FL
770,740,1.0,1,475,39.1679,-84.4933,housing/rent/apartment,Thumbnail,OH
771,721,1.0,1,475,29.9142,-93.9383,housing/rent/apartment,Thumbnail,TX
772,645,1.0,1,475,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
773,1200,1.0,2,476,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
774,845,1.0,1,476,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
776,1610,1.0,3,477,41.8871,-87.7901,housing/rent/apartment,Thumbnail,IL
777,1350,1.0,1,477,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
778,835,1.0,1,477,32.9012,-96.7916,housing/rent/apartment,Thumbnail,TX
779,785,1.0,1,477,32.9012,-96.7916,housing/rent/apartment,Thumbnail,TX
780,3095,1.0,1,478,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
781,1875,1.0,0,478,37.5444,-121.982,housing/rent/apartment,Thumbnail,CA
782,535,1.0,2,478,36.0723,-79.8196,housing/rent/apartment,Thumbnail,NC
784,1295,1.0,0,479,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
785,890,1.0,2,479,43.0133,-88.2374,housing/rent/apartment,Thumbnail,WI
786,829,1.0,2,479,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
787,687,1.0,1,479,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
788,495,1.0,1,479,47.9299,-97.0173,housing/rent/apartment,Thumbnail,MN
789,2650,1.0,0,480,40.7457,-73.9814,housing/rent/apartment,Thumbnail,NY
791,1102,1.0,2,480,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
792,969,1.0,1,480,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
793,858,1.0,1,480,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
794,710,1.0,1,480,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
797,575,1.0,1,480,43.6309,-84.2394,housing/rent/apartment,Thumbnail,MI
798,1538,1.0,2,481,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
799,1145,1.0,3,481,33.0476,-96.7467,housing/rent/apartment,Thumbnail,TX
801,990,1.0,1,481,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
802,926,1.0,1,481,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
803,922,1.0,1,481,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
804,845,1.0,1,481,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
805,711,1.0,1,482,36.1554,-115.1733,housing/rent/apartment,Thumbnail,NV
806,1926,1.0,2,483,38.9074,-77.0494,housing/rent/apartment,Thumbnail,DC
807,1595,1.0,1,483,34.1656,-118.3916,housing/rent/apartment,Thumbnail,CA
808,875,1.0,3,483,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
809,955,1.0,1,484,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
813,4200,1.0,1,485,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
814,1220,1.0,1,485,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
815,1125,1.0,1,485,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
816,925,1.0,1,485,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
817,895,1.0,2,485,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
818,1499,1.0,1,486,39.7726,-105.0491,housing/rent/apartment,Thumbnail,CO
819,1350,1.0,2,486,32.6197,-117.0226,housing/rent/apartment,Thumbnail,CA
820,1235,1.0,1,486,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
821,1093,1.0,1,486,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
823,859,1.0,1,487,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
824,615,1.0,3,487,37.1892,-93.2908,housing/rent/apartment,Thumbnail,MO
825,2394,1.0,2,488,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
826,1799,1.0,1,488,21.3155,-157.8379,housing/rent/apartment,Thumbnail,HI
827,1610,1.0,2,488,38.9348,-77.059,housing/rent/apartment,Thumbnail,DC
828,1570,1.0,1,488,38.9348,-77.059,housing/rent/apartment,Thumbnail,DC
830,1185,1.0,2,488,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
831,1069,1.0,1,488,28.5163,-81.3644,housing/rent/apartment,Thumbnail,FL
833,1537,1.0,2,489,33.9883,-118.0875,housing/rent/apartment,Thumbnail,CA
836,1417,1.0,2,489,33.9883,-118.0875,housing/rent/apartment,Thumbnail,CA
837,1397,1.0,2,489,33.9883,-118.0875,housing/rent/apartment,Yes,CA
839,1575,1.0,2,490,33.9299,-117.8849,housing/rent/apartment,Thumbnail,CA
840,1505,1.0,1,490,47.5988,-122.1507,housing/rent/apartment,Thumbnail,WA
841,1500,1.0,0,490,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
843,1250,1.0,1,490,41.4648,-81.6794,housing/rent/apartment,Thumbnail,OH
844,1199,1.0,1,490,42.333,-122.8597,housing/rent/apartment,Thumbnail,OR
845,1160,1.0,2,490,45.7896,-108.5306,housing/rent/apartment,Thumbnail,MT
846,1130,1.0,0,490,45.5221,-123.1071,housing/rent/apartment,Thumbnail,OR
847,909,1.0,1,490,37.2139,-77.4557,housing/rent/apartment,Thumbnail,VA
848,800,1.0,2,490,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
849,790,1.0,2,490,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
850,650,1.0,2,490,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
852,1249,1.0,2,491,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
854,1000,1.0,1,491,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
855,919,1.0,1,491,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
856,869,1.0,1,491,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
858,870,1.0,2,493,43.0257,-83.701,housing/rent/apartment,Thumbnail,MI
860,995,1.0,1,494,45.6558,-122.5888,housing/rent/apartment,Thumbnail,WA
861,620,1.0,3,494,38.8503,-104.7586,housing/rent/apartment,Thumbnail,CO
862,3600,1.0,2,495,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
